,ID_MUNICIP,GRUPO_IDADE,CASOS,VAC,N_VAC,I_VAC,SG_UF_NOT
2114,354730,"(19, 29]",5,2.0,3.0,0.0,35
2115,354730,"(29, 39]",2,0.0,2.0,0.0,35
2116,354730,"(4, 9]",3,2.0,1.0,0.0,35
2117,354730,"(9, 14]",1,0.0,1.0,0.0,35
2118,354780,"(0, 4]",125,34.0,59.0,32.0,35
2119,354780,"(14, 19]",50,25.0,13.0,12.0,35
2120,354780,"(19, 29]",160,54.0,48.0,58.0,35
2121,354780,"(29, 39]",65,10.0,24.0,31.0,35
2122,354780,"(39, 49]",17,3.0,10.0,4.0,35
2123,354780,"(4, 9]",8,3.0,1.0,4.0,35
2124,354780,"(49, 59]",12,3.0,5.0,4.0,35
2125,354780,"(59, 69]",5,0.0,2.0,3.0,35
2126,354780,"(9, 14]",5,2.0,2.0,1.0,35
2127,354850,"(0, 4]",42,24.0,16.0,2.0,35
2128,354850,"(14, 19]",32,20.0,8.0,4.0,35
2129,354850,"(19, 29]",74,33.0,18.0,23.0,35
2130,354850,"(29, 39]",39,16.0,13.0,10.0,35
2131,354850,"(39, 49]",19,8.0,7.0,4.0,35
2132,354850,"(4, 9]",2,1.0,0.0,1.0,35
2133,354850,"(49, 59]",9,2.0,3.0,4.0,35
2134,354850,"(59, 69]",1,0.0,1.0,0.0,35
2135,354850,"(69, 79]",1,0.0,0.0,1.0,35
2136,354850,"(9, 14]",7,6.0,0.0,1.0,35
2137,354870,"(0, 4]",173,44.0,109.0,20.0,35
2138,354870,"(14, 19]",61,36.0,12.0,13.0,35
2139,354870,"(19, 29]",150,60.0,45.0,45.0,35
2140,354870,"(29, 39]",55,20.0,17.0,18.0,35
2141,354870,"(39, 49]",16,2.0,5.0,9.0,35
2142,354870,"(4, 9]",14,10.0,0.0,4.0,35
2143,354870,"(49, 59]",13,5.0,4.0,4.0,35
2144,354870,"(59, 69]",1,0.0,0.0,1.0,35
2145,354870,"(9, 14]",9,6.0,2.0,1.0,35
2146,354880,"(0, 4]",42,17.0,17.0,8.0,35
2147,354880,"(14, 19]",20,8.0,5.0,7.0,35
2148,354880,"(19, 29]",50,6.0,27.0,17.0,35
2149,354880,"(29, 39]",20,3.0,8.0,9.0,35
2150,354880,"(39, 49]",7,1.0,5.0,1.0,35
2151,354880,"(4, 9]",8,1.0,2.0,5.0,35
2152,354880,"(49, 59]",4,1.0,1.0,2.0,35
2153,354880,"(59, 69]",1,0.0,1.0,0.0,35
2154,354890,"(0, 4]",7,3.0,4.0,0.0,35
2155,354890,"(14, 19]",5,5.0,0.0,0.0,35
2156,354890,"(19, 29]",7,1.0,4.0,2.0,35
2157,354890,"(29, 39]",6,1.0,4.0,1.0,35
2158,354890,"(39, 49]",2,2.0,0.0,0.0,35
2159,354890,"(4, 9]",3,3.0,0.0,0.0,35
2160,354890,"(9, 14]",2,2.0,0.0,0.0,35
2161,354910,"(0, 4]",3,2.0,1.0,0.0,35
2162,354910,"(14, 19]",1,1.0,0.0,0.0,35
2163,354910,"(19, 29]",2,2.0,0.0,0.0,35
2164,354910,"(29, 39]",2,1.0,0.0,1.0,35
2165,354910,"(49, 59]",1,0.0,1.0,0.0,35
2166,354940,"(9, 14]",1,0.0,0.0,1.0,35
2167,354950,"(19, 29]",1,1.0,0.0,0.0,35
2168,354970,"(14, 19]",1,1.0,0.0,0.0,35
2169,354970,"(19, 29]",6,6.0,0.0,0.0,35
2170,354970,"(29, 39]",1,1.0,0.0,0.0,35
2171,354970,"(49, 59]",1,0.0,1.0,0.0,35
2172,354980,"(0, 4]",66,48.0,17.0,1.0,35
2173,354980,"(19, 29]",5,3.0,0.0,2.0,35
2174,354980,"(29, 39]",6,2.0,0.0,4.0,35
2175,354980,"(39, 49]",1,1.0,0.0,0.0,35
2176,354980,"(4, 9]",8,8.0,0.0,0.0,35
2177,354980,"(49, 59]",2,1.0,0.0,1.0,35
2178,354980,"(9, 14]",1,1.0,0.0,0.0,35
2179,354990,"(0, 4]",32,16.0,16.0,0.0,35
2180,354990,"(14, 19]",10,5.0,2.0,3.0,35
2181,354990,"(19, 29]",16,12.0,4.0,0.0,35
2182,354990,"(29, 39]",14,9.0,4.0,1.0,35
2183,354990,"(39, 49]",2,1.0,1.0,0.0,35
2184,354990,"(4, 9]",5,4.0,1.0,0.0,35
2185,354990,"(49, 59]",1,0.0,1.0,0.0,35
2186,354990,"(59, 69]",1,1.0,0.0,0.0,35
2187,354990,"(9, 14]",3,2.0,0.0,1.0,35
2188,355030,"(0, 4]",3219,1582.0,1379.0,258.0,35
2189,355030,"(14, 19]",1196,489.0,484.0,223.0,35
2190,355030,"(19, 29]",3273,1005.0,1544.0,724.0,35
2191,355030,"(29, 39]",1471,419.0,625.0,427.0,35
2192,355030,"(39, 49]",409,97.0,194.0,118.0,35
2193,355030,"(4, 9]",177,110.0,36.0,31.0,35
2194,355030,"(49, 59]",245,45.0,136.0,64.0,35
2195,355030,"(59, 69]",43,8.0,23.0,12.0,35
2196,355030,"(69, 79]",5,1.0,3.0,1.0,35
2197,355030,"(79, 120]",2,0.0,2.0,0.0,35
2198,355030,"(9, 14]",149,74.0,45.0,30.0,35
2199,355030,nan,6,3.0,2.0,1.0,35
2200,355050,"(0, 4]",1,1.0,0.0,0.0,35
2201,355060,"(0, 4]",11,5.0,5.0,1.0,35
2202,355060,"(14, 19]",2,1.0,0.0,1.0,35
2203,355060,"(19, 29]",4,4.0,0.0,0.0,35
2204,355060,"(29, 39]",1,0.0,0.0,1.0,35
2205,355060,"(4, 9]",1,1.0,0.0,0.0,35
2206,355060,"(9, 14]",1,1.0,0.0,0.0,35
2207,355070,"(0, 4]",5,3.0,2.0,0.0,35
2208,355070,"(14, 19]",3,1.0,1.0,1.0,35
2209,355070,"(19, 29]",4,3.0,1.0,0.0,35
2210,355070,"(4, 9]",1,1.0,0.0,0.0,35
2211,355070,"(9, 14]",4,4.0,0.0,0.0,35
2212,355080,"(14, 19]",1,1.0,0.0,0.0,35
2213,355080,"(19, 29]",1,1.0,0.0,0.0,35
2214,355100,"(0, 4]",9,5.0,4.0,0.0,35
2215,355100,"(14, 19]",2,2.0,0.0,0.0,35
2216,355100,"(19, 29]",9,4.0,3.0,2.0,35
2217,355100,"(29, 39]",4,3.0,1.0,0.0,35
2218,355100,"(39, 49]",2,1.0,1.0,0.0,35
2219,355100,"(4, 9]",1,1.0,0.0,0.0,35
2220,355100,"(49, 59]",1,0.0,1.0,0.0,35
2221,355110,"(0, 4]",4,3.0,0.0,1.0,35
2222,355150,"(14, 19]",1,0.0,0.0,1.0,35
2223,355150,"(19, 29]",1,1.0,0.0,0.0,35
2224,355150,"(39, 49]",1,0.0,1.0,0.0,35
2225,355160,"(0, 4]",5,3.0,2.0,0.0,35
2226,355160,"(14, 19]",2,1.0,0.0,1.0,35
2227,355160,"(19, 29]",4,0.0,2.0,2.0,35
2228,355160,"(29, 39]",1,1.0,0.0,0.0,35
2229,355160,"(39, 49]",2,0.0,0.0,2.0,35
2230,355160,"(4, 9]",2,1.0,1.0,0.0,35
2231,355170,"(0, 4]",9,5.0,4.0,0.0,35
2232,355170,"(19, 29]",2,2.0,0.0,0.0,35
2233,355170,"(29, 39]",3,0.0,2.0,1.0,35
2234,355200,"(19, 29]",1,1.0,0.0,0.0,35
2235,355210,"(14, 19]",1,1.0,0.0,0.0,35
2236,355210,"(29, 39]",1,0.0,0.0,1.0,35
2237,355210,"(39, 49]",1,1.0,0.0,0.0,35
2238,355220,"(0, 4]",48,33.0,11.0,4.0,35
2239,355220,"(14, 19]",8,6.0,1.0,1.0,35
2240,355220,"(19, 29]",17,7.0,6.0,4.0,35
2241,355220,"(29, 39]",5,4.0,0.0,1.0,35
2242,355220,"(39, 49]",2,0.0,0.0,2.0,35
2243,355220,"(4, 9]",6,6.0,0.0,0.0,35
2244,355220,"(49, 59]",2,0.0,1.0,1.0,35
2245,355220,"(69, 79]",1,0.0,0.0,1.0,35
2246,355220,"(9, 14]",2,2.0,0.0,0.0,35
2247,355240,"(0, 4]",6,5.0,0.0,1.0,35
2248,355240,"(14, 19]",1,1.0,0.0,0.0,35
2249,355240,"(19, 29]",2,2.0,0.0,0.0,35
2250,355240,"(39, 49]",2,0.0,1.0,1.0,35
2251,355240,"(9, 14]",1,1.0,0.0,0.0,35
2252,355250,"(0, 4]",10,1.0,7.0,2.0,35
2253,355250,"(14, 19]",11,9.0,1.0,1.0,35
2254,355250,"(19, 29]",20,14.0,2.0,4.0,35
2255,355250,"(29, 39]",6,4.0,1.0,1.0,35
2256,355250,"(49, 59]",1,1.0,0.0,0.0,35
2257,355250,"(9, 14]",1,0.0,1.0,0.0,35
2258,355260,"(0, 4]",1,1.0,0.0,0.0,35
2259,355280,"(0, 4]",18,4.0,11.0,3.0,35
2260,355280,"(14, 19]",7,6.0,1.0,0.0,35
2261,355280,"(19, 29]",14,4.0,6.0,4.0,35
2262,355280,"(29, 39]",5,1.0,2.0,2.0,35
2263,355280,"(39, 49]",2,1.0,0.0,1.0,35
2264,355280,"(4, 9]",1,1.0,0.0,0.0,35
2265,355280,"(9, 14]",1,1.0,0.0,0.0,35
2266,355380,"(0, 4]",1,1.0,0.0,0.0,35
2267,355400,"(0, 4]",18,11.0,7.0,0.0,35
2268,355400,"(14, 19]",2,2.0,0.0,0.0,35
2269,355400,"(19, 29]",5,2.0,3.0,0.0,35
2270,355400,"(9, 14]",1,1.0,0.0,0.0,35
2271,355410,"(0, 4]",26,19.0,7.0,0.0,35
2272,355410,"(14, 19]",1,0.0,1.0,0.0,35
2273,355410,"(19, 29]",3,2.0,1.0,0.0,35
2274,355410,"(29, 39]",6,2.0,4.0,0.0,35
2275,355410,"(4, 9]",3,1.0,2.0,0.0,35
2276,355410,"(49, 59]",1,1.0,0.0,0.0,35
2277,355410,"(9, 14]",2,2.0,0.0,0.0,35
2278,355430,"(0, 4]",2,2.0,0.0,0.0,35
2279,355450,"(0, 4]",2,1.0,1.0,0.0,35
2280,355480,"(14, 19]",1,0.0,1.0,0.0,35
2281,355480,"(9, 14]",2,0.0,2.0,0.0,35
2282,355500,"(0, 4]",5,5.0,0.0,0.0,35
2283,355510,"(0, 4]",1,0.0,1.0,0.0,35
2284,355530,"(39, 49]",1,0.0,1.0,0.0,35
2285,355540,"(0, 4]",4,2.0,2.0,0.0,35
2286,355540,"(19, 29]",1,1.0,0.0,0.0,35
2287,355540,"(29, 39]",1,1.0,0.0,0.0,35
2288,355540,"(4, 9]",4,3.0,1.0,0.0,35
2289,355560,"(0, 4]",2,2.0,0.0,0.0,35
2290,355580,"(0, 4]",1,0.0,1.0,0.0,35
2291,355610,"(0, 4]",1,1.0,0.0,0.0,35
2292,355610,"(19, 29]",2,1.0,1.0,0.0,35
2293,355610,"(39, 49]",1,0.0,1.0,0.0,35
2294,355620,"(0, 4]",8,5.0,3.0,0.0,35
2295,355620,"(14, 19]",8,7.0,1.0,0.0,35
2296,355620,"(19, 29]",7,5.0,2.0,0.0,35
2297,355620,"(29, 39]",2,1.0,1.0,0.0,35
2298,355620,"(39, 49]",1,0.0,1.0,0.0,35
2299,355620,"(4, 9]",1,1.0,0.0,0.0,35
2300,355620,"(9, 14]",2,2.0,0.0,0.0,35
2301,355630,"(19, 29]",2,1.0,1.0,0.0,35
2302,355630,"(29, 39]",2,2.0,0.0,0.0,35
2303,355640,"(0, 4]",2,1.0,1.0,0.0,35
2304,355640,"(14, 19]",4,4.0,0.0,0.0,35
2305,355640,"(19, 29]",2,1.0,1.0,0.0,35
2306,355640,"(49, 59]",2,0.0,2.0,0.0,35
2307,355645,"(0, 4]",6,2.0,2.0,2.0,35
2308,355645,"(14, 19]",1,1.0,0.0,0.0,35
2309,355645,"(19, 29]",5,4.0,1.0,0.0,35
2310,355645,"(4, 9]",1,1.0,0.0,0.0,35
2311,355650,"(0, 4]",5,1.0,1.0,3.0,35
2312,355650,"(14, 19]",3,1.0,0.0,2.0,35
2313,355650,"(19, 29]",3,2.0,0.0,1.0,35
2314,355650,"(29, 39]",1,1.0,0.0,0.0,35
2315,355650,"(39, 49]",1,0.0,1.0,0.0,35
2316,355650,"(59, 69]",1,0.0,1.0,0.0,35
2317,355650,"(9, 14]",1,1.0,0.0,0.0,35
2318,355670,"(0, 4]",9,7.0,2.0,0.0,35
2319,355670,"(14, 19]",1,1.0,0.0,0.0,35
2320,355670,"(19, 29]",4,3.0,0.0,1.0,35
2321,355670,"(29, 39]",4,3.0,1.0,0.0,35
2322,355670,"(39, 49]",1,0.0,1.0,0.0,35
2323,355670,"(4, 9]",1,1.0,0.0,0.0,35
2324,355700,"(0, 4]",1,1.0,0.0,0.0,35
2325,355700,"(19, 29]",1,0.0,0.0,1.0,35
2326,355700,"(4, 9]",1,1.0,0.0,0.0,35
2327,355700,"(9, 14]",1,1.0,0.0,0.0,35
2328,355710,"(0, 4]",16,12.0,4.0,0.0,35
2329,355710,"(19, 29]",3,3.0,0.0,0.0,35
2330,355710,"(29, 39]",2,2.0,0.0,0.0,35
2331,355710,"(39, 49]",1,1.0,0.0,0.0,35
2332,355710,"(4, 9]",3,3.0,0.0,0.0,35
2333,355710,"(49, 59]",1,1.0,0.0,0.0,35
2334,355710,"(9, 14]",1,1.0,0.0,0.0,35
2335,410040,"(0, 4]",1,1.0,0.0,0.0,41
2336,410040,"(14, 19]",6,2.0,2.0,2.0,41
2337,410040,"(19, 29]",13,5.0,5.0,3.0,41
2338,410040,"(29, 39]",4,2.0,2.0,0.0,41
2339,410040,"(49, 59]",1,0.0,1.0,0.0,41
2340,410120,"(29, 39]",1,0.0,1.0,0.0,41
2341,410180,"(14, 19]",7,2.0,1.0,4.0,41
2342,410180,"(19, 29]",9,3.0,2.0,4.0,41
2343,410180,"(29, 39]",3,0.0,1.0,2.0,41
2344,410230,"(0, 4]",1,1.0,0.0,0.0,41
2345,410400,"(0, 4]",4,1.0,3.0,0.0,41
2346,410400,"(14, 19]",1,1.0,0.0,0.0,41
2347,410400,"(19, 29]",7,4.0,0.0,3.0,41
2348,410400,"(29, 39]",2,1.0,0.0,1.0,41
2349,410400,"(39, 49]",1,0.0,1.0,0.0,41
2350,410400,"(49, 59]",1,0.0,1.0,0.0,41
2351,410400,"(9, 14]",1,1.0,0.0,0.0,41
2352,410410,"(19, 29]",3,2.0,1.0,0.0,41
2353,410410,"(29, 39]",1,0.0,1.0,0.0,41
2354,410420,"(0, 4]",5,4.0,1.0,0.0,41
2355,410420,"(14, 19]",8,4.0,1.0,3.0,41
2356,410420,"(19, 29]",19,13.0,2.0,4.0,41
2357,410420,"(39, 49]",1,0.0,0.0,1.0,41
2358,410425,"(14, 19]",3,2.0,0.0,1.0,41
2359,410425,"(19, 29]",5,4.0,1.0,0.0,41
2360,410425,"(69, 79]",1,1.0,0.0,0.0,41
2361,410430,"(19, 29]",1,0.0,1.0,0.0,41
2362,410445,"(19, 29]",1,1.0,0.0,0.0,41
2363,410470,"(19, 29]",3,0.0,0.0,3.0,41
2364,410470,"(29, 39]",1,0.0,0.0,1.0,41
2365,410490,"(19, 29]",1,0.0,1.0,0.0,41
2366,410490,"(4, 9]",1,0.0,1.0,0.0,41
2367,410550,"(0, 4]",1,1.0,0.0,0.0,41
2368,410550,"(19, 29]",1,1.0,0.0,0.0,41
2369,410580,"(0, 4]",9,8.0,1.0,0.0,41
2370,410580,"(14, 19]",6,1.0,5.0,0.0,41
2371,410580,"(19, 29]",17,9.0,8.0,0.0,41
2372,410580,"(29, 39]",4,0.0,4.0,0.0,41
2373,410680,"(14, 19]",1,1.0,0.0,0.0,41
2374,410690,"(0, 4]",37,11.0,24.0,2.0,41
2375,410690,"(14, 19]",349,230.0,63.0,56.0,41
2376,410690,"(19, 29]",764,351.0,285.0,128.0,41
2377,410690,"(29, 39]",207,71.0,89.0,47.0,41
2378,410690,"(39, 49]",52,12.0,33.0,7.0,41
2379,410690,"(4, 9]",3,1.0,1.0,1.0,41
2380,410690,"(49, 59]",20,2.0,14.0,4.0,41
2381,410690,"(59, 69]",1,0.0,1.0,0.0,41
2382,410690,"(9, 14]",7,7.0,0.0,0.0,41
2383,410690,nan,1,0.0,0.0,1.0,41
2384,410765,"(14, 19]",2,2.0,0.0,0.0,41
2385,410765,"(19, 29]",8,6.0,1.0,1.0,41
2386,410832,"(14, 19]",1,0.0,0.0,1.0,41
2387,410840,"(9, 14]",1,0.0,0.0,1.0,41
2388,410850,"(14, 19]",1,1.0,0.0,0.0,41
2389,410890,"(0, 4]",1,1.0,0.0,0.0,41
2390,410940,"(19, 29]",2,1.0,1.0,0.0,41
2391,410940,"(49, 59]",1,0.0,1.0,0.0,41
2392,410960,"(14, 19]",1,0.0,0.0,1.0,41
2393,411010,"(0, 4]",1,1.0,0.0,0.0,41
2394,411020,"(19, 29]",1,1.0,0.0,0.0,41
2395,411070,"(0, 4]",2,2.0,0.0,0.0,41
2396,411070,"(14, 19]",1,1.0,0.0,0.0,41
2397,411070,"(19, 29]",4,3.0,0.0,1.0,41
2398,411070,"(29, 39]",2,0.0,2.0,0.0,41
2399,411180,"(0, 4]",3,3.0,0.0,0.0,41
2400,411180,"(14, 19]",2,2.0,0.0,0.0,41
2401,411180,"(19, 29]",2,1.0,1.0,0.0,41
2402,411180,"(49, 59]",1,1.0,0.0,0.0,41
2403,411210,"(19, 29]",1,1.0,0.0,0.0,41
2404,411320,"(19, 29]",2,1.0,0.0,1.0,41
2405,411370,"(14, 19]",4,4.0,0.0,0.0,41
2406,411370,"(19, 29]",3,1.0,1.0,1.0,41
2407,411370,"(29, 39]",1,1.0,0.0,0.0,41
2408,411390,"(0, 4]",1,1.0,0.0,0.0,41
2409,411390,"(14, 19]",2,2.0,0.0,0.0,41
2410,411390,"(19, 29]",1,1.0,0.0,0.0,41
2411,411460,"(19, 29]",1,1.0,0.0,0.0,41
2412,411520,"(0, 4]",2,1.0,1.0,0.0,41
2413,411520,"(19, 29]",4,3.0,1.0,0.0,41
2414,411570,"(19, 29]",1,1.0,0.0,0.0,41
2415,411570,"(39, 49]",1,0.0,1.0,0.0,41
2416,411605,"(0, 4]",1,1.0,0.0,0.0,41
2417,411730,"(0, 4]",2,2.0,0.0,0.0,41
2418,411800,"(49, 59]",1,0.0,0.0,1.0,41
2419,411820,"(0, 4]",2,0.0,2.0,0.0,41
2420,411820,"(14, 19]",1,0.0,0.0,1.0,41
2421,411820,"(19, 29]",4,1.0,3.0,0.0,41
2422,411820,"(39, 49]",1,0.0,1.0,0.0,41
2423,411820,"(9, 14]",1,0.0,1.0,0.0,41
2424,411850,"(19, 29]",1,0.0,0.0,1.0,41
2425,411860,"(14, 19]",2,2.0,0.0,0.0,41
2426,411860,"(19, 29]",1,1.0,0.0,0.0,41
2427,411915,"(0, 4]",1,1.0,0.0,0.0,41
2428,411915,"(14, 19]",5,2.0,0.0,3.0,41
2429,411915,"(19, 29]",34,6.0,18.0,10.0,41
2430,411915,"(29, 39]",6,1.0,1.0,4.0,41
2431,411915,"(39, 49]",3,0.0,3.0,0.0,41
2432,411950,"(0, 4]",3,0.0,3.0,0.0,41
2433,411950,"(14, 19]",3,1.0,1.0,1.0,41
2434,411950,"(19, 29]",8,2.0,2.0,4.0,41
2435,411950,"(29, 39]",1,1.0,0.0,0.0,41
2436,411950,"(39, 49]",2,1.0,1.0,0.0,41
2437,411950,"(49, 59]",1,0.0,0.0,1.0,41
2438,411990,"(19, 29]",1,0.0,0.0,1.0,41
2439,412080,"(14, 19]",2,2.0,0.0,0.0,41
2440,412080,"(19, 29]",4,1.0,0.0,3.0,41
2441,412120,"(0, 4]",1,0.0,1.0,0.0,41
2442,412200,"(14, 19]",1,0.0,1.0,0.0,41
2443,412220,"(0, 4]",1,1.0,0.0,0.0,41
2444,412220,"(14, 19]",3,2.0,1.0,0.0,41
2445,412220,"(19, 29]",2,0.0,1.0,1.0,41
2446,412220,"(29, 39]",1,0.0,1.0,0.0,41
2447,412220,"(9, 14]",1,0.0,1.0,0.0,41
2448,412240,"(19, 29]",1,1.0,0.0,0.0,41
2449,412350,"(19, 29]",1,1.0,0.0,0.0,41
2450,412550,"(0, 4]",4,2.0,2.0,0.0,41
2451,412550,"(14, 19]",13,9.0,3.0,1.0,41
2452,412550,"(19, 29]",12,7.0,5.0,0.0,41
2453,412550,"(29, 39]",5,3.0,2.0,0.0,41
2454,412550,"(4, 9]",1,0.0,1.0,0.0,41
2455,412550,"(49, 59]",1,0.0,1.0,0.0,41
2456,412625,"(0, 4]",1,1.0,0.0,0.0,41
2457,412625,"(19, 29]",1,1.0,0.0,0.0,41
2458,412625,"(39, 49]",1,0.0,1.0,0.0,41
2459,412770,"(14, 19]",1,1.0,0.0,0.0,41
2460,412770,"(19, 29]",1,0.0,0.0,1.0,41
2461,412770,"(29, 39]",1,1.0,0.0,0.0,41
2462,412820,"(0, 4]",1,0.0,1.0,0.0,41
2463,412820,"(14, 19]",5,3.0,2.0,0.0,41
2464,412820,"(19, 29]",5,3.0,2.0,0.0,41
2465,412820,"(29, 39]",2,0.0,2.0,0.0,41
2466,420075,"(19, 29]",1,1.0,0.0,0.0,42
2467,420200,"(19, 29]",3,0.0,2.0,1.0,42
2468,420200,"(29, 39]",1,0.0,1.0,0.0,42
2469,420240,"(19, 29]",4,1.0,1.0,2.0,42
2470,420290,"(0, 4]",1,1.0,0.0,0.0,42
2471,420290,"(14, 19]",1,1.0,0.0,0.0,42
2472,420290,"(19, 29]",1,1.0,0.0,0.0,42
2473,420300,"(19, 29]",1,1.0,0.0,0.0,42
2474,420380,"(0, 4]",3,3.0,0.0,0.0,42
2475,420380,"(14, 19]",3,3.0,0.0,0.0,42
2476,420380,"(19, 29]",3,2.0,1.0,0.0,42
2477,420380,"(29, 39]",2,2.0,0.0,0.0,42
2478,420430,"(14, 19]",11,11.0,0.0,0.0,42
2479,420430,"(19, 29]",4,3.0,1.0,0.0,42
2480,420430,"(29, 39]",1,1.0,0.0,0.0,42
2481,420540,"(0, 4]",11,3.0,8.0,0.0,42
2482,420540,"(14, 19]",19,17.0,2.0,0.0,42
2483,420540,"(19, 29]",50,29.0,12.0,9.0,42
2484,420540,"(29, 39]",21,14.0,7.0,0.0,42
2485,420540,"(39, 49]",2,1.0,1.0,0.0,42
2486,420540,"(4, 9]",5,2.0,3.0,0.0,42
2487,420540,"(49, 59]",4,0.0,4.0,0.0,42
2488,420540,"(9, 14]",5,1.0,3.0,1.0,42
2489,420570,"(14, 19]",1,0.0,0.0,1.0,42
2490,420570,"(19, 29]",2,1.0,0.0,1.0,42
2491,420650,"(19, 29]",2,2.0,0.0,0.0,42
2492,420650,"(29, 39]",2,0.0,2.0,0.0,42
2493,420730,"(14, 19]",1,0.0,0.0,1.0,42
2494,420750,"(19, 29]",1,1.0,0.0,0.0,42
2495,420800,"(14, 19]",1,1.0,0.0,0.0,42
2496,420820,"(0, 4]",1,0.0,1.0,0.0,42
2497,420820,"(19, 29]",1,0.0,1.0,0.0,42
2498,420845,"(0, 4]",1,0.0,1.0,0.0,42
2499,420845,"(14, 19]",1,1.0,0.0,0.0,42
2500,420845,"(29, 39]",1,0.0,1.0,0.0,42
2501,420860,"(14, 19]",1,1.0,0.0,0.0,42
2502,420890,"(0, 4]",1,0.0,1.0,0.0,42
2503,420890,"(14, 19]",3,3.0,0.0,0.0,42
2504,420890,"(19, 29]",11,6.0,3.0,2.0,42
2505,420890,"(29, 39]",4,2.0,0.0,2.0,42
2506,420910,"(0, 4]",6,1.0,5.0,0.0,42
2507,420910,"(14, 19]",57,53.0,1.0,3.0,42
2508,420910,"(19, 29]",67,36.0,20.0,11.0,42
2509,420910,"(29, 39]",10,3.0,3.0,4.0,42
2510,420910,"(39, 49]",5,4.0,1.0,0.0,42
2511,420910,"(4, 9]",1,1.0,0.0,0.0,42
2512,420910,"(49, 59]",2,0.0,2.0,0.0,42
2513,421010,"(14, 19]",1,1.0,0.0,0.0,42
2514,421010,"(29, 39]",1,1.0,0.0,0.0,42
2515,421050,"(19, 29]",1,1.0,0.0,0.0,42
2516,421090,"(14, 19]",1,1.0,0.0,0.0,42
2517,421110,"(14, 19]",1,1.0,0.0,0.0,42
2518,421110,"(39, 49]",1,0.0,1.0,0.0,42
2519,421190,"(19, 29]",2,1.0,0.0,1.0,42
2520,421190,"(29, 39]",2,2.0,0.0,0.0,42
2521,421260,"(14, 19]",3,2.0,0.0,1.0,42
2522,421260,"(29, 39]",1,1.0,0.0,0.0,42
2523,421280,"(19, 29]",1,0.0,0.0,1.0,42
2524,421280,"(39, 49]",1,0.0,1.0,0.0,42
2525,421350,"(19, 29]",1,1.0,0.0,0.0,42
2526,421360,"(0, 4]",1,0.0,1.0,0.0,42
2527,421360,"(14, 19]",3,2.0,0.0,1.0,42
2528,421360,"(19, 29]",7,7.0,0.0,0.0,42
2529,421360,"(29, 39]",1,0.0,1.0,0.0,42
2530,421390,"(4, 9]",1,1.0,0.0,0.0,42
2531,421470,"(19, 29]",1,1.0,0.0,0.0,42
2532,421580,"(14, 19]",1,1.0,0.0,0.0,42
2533,421580,"(19, 29]",4,3.0,1.0,0.0,42
2534,421580,"(29, 39]",1,1.0,0.0,0.0,42
2535,421620,"(0, 4]",1,1.0,0.0,0.0,42
2536,421620,"(19, 29]",3,3.0,0.0,0.0,42
2537,421630,"(0, 4]",1,0.0,1.0,0.0,42
2538,421630,"(19, 29]",1,1.0,0.0,0.0,42
2539,421660,"(14, 19]",3,2.0,1.0,0.0,42
2540,421660,"(19, 29]",5,3.0,2.0,0.0,42
2541,421660,"(29, 39]",1,0.0,1.0,0.0,42
2542,421660,"(39, 49]",1,0.0,1.0,0.0,42
2543,421740,"(0, 4]",2,1.0,1.0,0.0,42
2544,421740,"(19, 29]",4,4.0,0.0,0.0,42
2545,421740,"(29, 39]",2,1.0,0.0,1.0,42
2546,421750,"(0, 4]",1,0.0,1.0,0.0,42
2547,421750,"(14, 19]",1,1.0,0.0,0.0,42
2548,421750,"(19, 29]",1,1.0,0.0,0.0,42
2549,421830,"(49, 59]",1,0.0,1.0,0.0,42
2550,421870,"(0, 4]",1,0.0,1.0,0.0,42
2551,421870,"(14, 19]",1,0.0,1.0,0.0,42
2552,421870,"(19, 29]",2,2.0,0.0,0.0,42
2553,421870,"(29, 39]",1,1.0,0.0,0.0,42
2554,421917,"(14, 19]",1,1.0,0.0,0.0,42
2555,421985,"(14, 19]",1,1.0,0.0,0.0,42
2556,430060,"(0, 4]",2,1.0,1.0,0.0,43
2557,430060,"(19, 29]",1,0.0,1.0,0.0,43
2558,430060,"(9, 14]",1,0.0,0.0,1.0,43
2559,430160,"(39, 49]",1,0.0,1.0,0.0,43
2560,430210,"(0, 4]",1,0.0,1.0,0.0,43
2561,430210,"(14, 19]",1,0.0,1.0,0.0,43
2562,430210,"(19, 29]",1,0.0,1.0,0.0,43
2563,430210,"(39, 49]",1,1.0,0.0,0.0,43
2564,430310,"(0, 4]",15,2.0,11.0,2.0,43
2565,430310,"(14, 19]",5,1.0,0.0,4.0,43
2566,430310,"(19, 29]",7,3.0,3.0,1.0,43
2567,430310,"(29, 39]",1,1.0,0.0,0.0,43
2568,430310,"(9, 14]",1,1.0,0.0,0.0,43
2569,430460,"(0, 4]",1,1.0,0.0,0.0,43
2570,430460,"(14, 19]",1,1.0,0.0,0.0,43
2571,430460,"(19, 29]",4,0.0,1.0,3.0,43
2572,430460,"(39, 49]",1,0.0,0.0,1.0,43
2573,430460,"(49, 59]",2,0.0,2.0,0.0,43
2574,430460,"(9, 14]",2,0.0,2.0,0.0,43
2575,430470,"(14, 19]",1,1.0,0.0,0.0,43
2576,430485,"(14, 19]",1,1.0,0.0,0.0,43
2577,430640,"(19, 29]",1,1.0,0.0,0.0,43
